Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000000178,Brazil,1020317.92,Property Purchase,1/8/2013 9:00,Person_9606,Casinos,UAE,FALSE,Legal,3,5,Bank_59,Panama
TX0000000179,UK,1691263.616,Cash Withdrawal,1/8/2013 10:00,Person_4131,Oil & Gas,Brazil,TRUE,Illegal,3,3,Bank_19,Panama
TX0000000180,UAE,1319823.156,Cash Withdrawal,1/8/2013 11:00,Person_7143,Finance,USA,FALSE,Illegal,7,7,Bank_66,Singapore
TX0000000181,India,3302534.622,Offshore Transfer,1/8/2013 12:00,Person_6582,Oil & Gas,USA,FALSE,Legal,9,2,Bank_379,Singapore
TX0000000182,China,3622446.858,Property Purchase,1/8/2013 13:00,Person_9659,Construction,China,FALSE,Illegal,10,6,Bank_130,Switzerland
TX0000000183,India,3769235.088,Property Purchase,1/8/2013 14:00,Person_9923,Finance,Brazil,TRUE,Illegal,10,9,Bank_210,Switzerland
TX0000000184,China,4965901.352,Property Purchase,1/8/2013 15:00,Person_1787,Finance,Singapore,TRUE,Illegal,5,3,Bank_243,Singapore
TX0000000185,India,2849529.151,Offshore Transfer,1/8/2013 16:00,Person_2820,Luxury Goods,Singapore,FALSE,Illegal,4,6,Bank_265,Panama
TX0000000186,India,3613991.708,Offshore Transfer,1/8/2013 17:00,Person_3964,Construction,UAE,FALSE,Legal,4,8,Bank_326,Panama
TX0000000187,UAE,778743.4649,Cryptocurrency,1/8/2013 18:00,Person_5228,Arms Trade,Switzerland,FALSE,Legal,1,4,Bank_298,Bahamas
TX0000000188,UAE,1300982.865,Property Purchase,1/8/2013 19:00,Person_6606,Casinos,Singapore,TRUE,Legal,2,3,Bank_355,Cayman Islands
TX0000000189,Brazil,2553938.268,Cash Withdrawal,1/8/2013 20:00,Person_410,Finance,,,Legal,6,8,Bank_24,Singapore
TX0000000190,China,1537624.472,Cryptocurrency,1/8/2013 21:00,Person_8177,Arms Trade,USA,FALSE,Legal,10,8,Bank_219,Panama
TX0000000191,Singapore,593462.0517,Stocks Transfer,1/8/2013 22:00,Person_9423,Oil & Gas,UAE,FALSE,Illegal,3,0,Bank_126,Luxembourg
TX0000000192,Brazil,2269431.987,Stocks Transfer,1/8/2013 23:00,Person_3564,Construction,Switzerland,FALSE,Legal,6,4,Bank_284,Luxembourg
TX0000000193,Russia,3144912.498,Offshore Transfer,1/9/2013 0:00,Person_2048,Real Estate,Singapore,FALSE,Illegal,10,2,Bank_457,Luxembourg
TX0000000194,,2156079.139,Property Purchase,1/9/2013 1:00,Person_6558,Finance,UK,TRUE,Legal,4,1,Bank_257,Bahamas
TX0000000195,Singapore,3070362.238,Property Purchase,1/9/2013 2:00,Person_1994,Construction,India,FALSE,Legal,3,5,Bank_257,Bahamas
TX0000000196,Singapore,2081869.694,Stocks Transfer,1/9/2013 3:00,Person_7847,Luxury Goods,UK,FALSE,Illegal,1,5,Bank_220,Panama
TX0000000197,UK,2456026.859,Cryptocurrency,1/9/2013 4:00,Person_163,Luxury Goods,Russia,FALSE,Illegal,10,9,Bank_150,Cayman Islands
TX0000000198,India,426228.0154,Cash Withdrawal,1/9/2013 5:00,Person_9931,Finance,UAE,FALSE,Legal,3,3,Bank_127,Switzerland
TX0000000199,South Africa,4832212.966,Stocks Transfer,1/9/2013 6:00,Person_7630,Luxury Goods,South Africa,TRUE,Illegal,10,7,Bank_109,Bahamas
TX0000000200,Russia,2795111.796,Property Purchase,1/9/2013 7:00,Person_8403,Finance,Brazil,FALSE,Illegal,8,7,Bank_241,Cayman Islands
TX0000000201,Singapore,2661966.46,Stocks Transfer,1/9/2013 8:00,Person_7642,Finance,India,TRUE,Illegal,2,9,Bank_453,Singapore
TX0000000202,China,47403.13051,Offshore Transfer,1/9/2013 9:00,Person_6517,Oil & Gas,South Africa,FALSE,Illegal,1,7,Bank_8,Bahamas
TX0000000203,Singapore,3741232.105,Property Purchase,1/9/2013 10:00,Person_9335,Casinos,UK,TRUE,Illegal,3,0,Bank_196,Cayman Islands
TX0000000204,Switzerland,868721.7893,Offshore Transfer,1/9/2013 11:00,Person_7186,Construction,China,FALSE,Illegal,5,9,Bank_462,Cayman Islands
TX0000000205,China,4633505.742,Stocks Transfer,1/9/2013 12:00,Person_1647,Casinos,UAE,FALSE,Legal,9,4,Bank_337,Switzerland
TX0000000206,UK,2027262.054,Property Purchase,1/9/2013 13:00,Person_3750,Real Estate,Switzerland,FALSE,Legal,2,9,Bank_134,Singapore
TX0000000207,South Africa,2205744.037,Offshore Transfer,1/9/2013 14:00,Person_2828,Construction,South Africa,FALSE,Legal,2,8,Bank_48,Panama
TX0000000208,Singapore,3597485.053,Offshore Transfer,1/9/2013 15:00,Person_9291,Casinos,Singapore,TRUE,Illegal,4,8,Bank_495,Singapore
,Brazil,399661.4577,Offshore Transfer,1/9/2013 16:00,Person_5231,Real Estate,China,FALSE,Illegal,3,2,Bank_139,Switzerland
TX0000000210,Russia,3053747.312,Stocks Transfer,1/9/2013 17:00,Person_6031,Arms Trade,Switzerland,FALSE,Illegal,2,1,Bank_294,Luxembourg
TX0000000211,Singapore,621757.1829,Property Purchase,1/9/2013 18:00,Person_6068,Casinos,China,FALSE,Illegal,4,5,Bank_402,Bahamas
TX0000000212,Switzerland,706440.1006,Stocks Transfer,1/9/2013 19:00,Person_8787,Arms Trade,China,TRUE,Illegal,10,2,Bank_386,Cayman Islands
TX0000000213,Singapore,3608635.08,Property Purchase,1/9/2013 20:00,Person_3776,Real Estate,Russia,FALSE,Illegal,1,0,Bank_262,Switzerland
TX0000000214,India,2336707.236,Stocks Transfer,1/9/2013 21:00,Person_3495,Finance,South Africa,FALSE,Legal,9,3,Bank_182,Cayman Islands
TX0000000215,Singapore,1034222,Cash Withdrawal,1/9/2013 22:00,Person_3519,Finance,Russia,FALSE,Illegal,2,5,Bank_453,Panama
TX0000000216,Singapore,3608225.27,Offshore Transfer,1/9/2013 23:00,Person_5001,Real Estate,South Africa,TRUE,Legal,4,4,Bank_102,Singapore
TX0000000217,Singapore,2690235.548,Property Purchase,1/10/2013 0:00,Person_27,Oil & Gas,UK,FALSE,Legal,7,5,Bank_324,Cayman Islands
TX0000000218,UK,848968.9261,Cash Withdrawal,1/10/2013 1:00,Person_5632,Luxury Goods,UK,FALSE,Illegal,5,2,Bank_344,Switzerland
TX0000000219,USA,2720645.63,Offshore Transfer,1/10/2013 2:00,Person_997,Construction,South Africa,TRUE,Illegal,9,3,Bank_421,Singapore
TX0000000220,China,2682386.314,Cash Withdrawal,1/10/2013 3:00,Person_9003,Real Estate,Russia,FALSE,Illegal,10,0,Bank_196,Singapore
,Russia,4019924.126,Stocks Transfer,1/10/2013 4:00,Person_2423,Oil & Gas,Russia,FALSE,Legal,9,9,Bank_280,Switzerland
TX0000000222,Brazil,4804904.548,Stocks Transfer,1/10/2013 5:00,Person_6674,Real Estate,UAE,FALSE,Illegal,4,8,Bank_111,Switzerland
TX0000000223,Russia,3020179.324,Property Purchase,1/10/2013 6:00,Person_6845,Casinos,Brazil,FALSE,Illegal,2,6,Bank_118,Switzerland
TX0000000224,China,1972848.254,Cryptocurrency,1/10/2013 7:00,Person_7901,Construction,Switzerland,TRUE,Illegal,7,9,Bank_174,Bahamas
TX0000000225,India,4793221.949,Cryptocurrency,1/10/2013 8:00,Person_3532,,South Africa,FALSE,Illegal,3,9,Bank_331,Cayman Islands
TX0000000226,South Africa,2061523.701,Property Purchase,1/10/2013 9:00,Person_9921,Real Estate,South Africa,FALSE,Illegal,9,1,Bank_61,Singapore
TX0000000227,Singapore,3746944.387,Offshore Transfer,1/10/2013 10:00,Person_1,Real Estate,USA,FALSE,,9,5,Bank_200,Luxembourg
TX0000000228,USA,1240949.692,Cash Withdrawal,1/10/2013 11:00,Person_4750,Construction,Russia,FALSE,Illegal,8,7,Bank_72,Luxembourg
TX0000000229,South Africa,2823191.613,Cash Withdrawal,1/10/2013 12:00,Person_7006,Construction,South Africa,FALSE,Illegal,6,5,Bank_238,Luxembourg
TX0000000230,India,3609742.057,Property Purchase,1/10/2013 13:00,Person_9107,Arms Trade,USA,FALSE,Illegal,3,3,Bank_264,Luxembourg
TX0000000231,South Africa,2395477.875,Property Purchase,1/10/2013 14:00,Person_860,Finance,Russia,TRUE,Legal,7,8,Bank_422,Cayman Islands
TX0000000232,Brazil,4533027.518,Cryptocurrency,1/10/2013 15:00,Person_7811,Arms Trade,Switzerland,FALSE,Legal,7,5,Bank_121,Switzerland
TX0000000233,USA,1501483.956,Property Purchase,1/10/2013 16:00,Person_3195,Oil & Gas,Singapore,FALSE,Illegal,10,6,Bank_452,Switzerland
TX0000000234,Switzerland,4848604.329,Property Purchase,1/10/2013 17:00,Person_6660,Finance,USA,FALSE,Legal,3,0,Bank_155,Luxembourg
,Switzerland,132200.9948,Cryptocurrency,1/10/2013 18:00,Person_8666,Finance,USA,FALSE,Legal,6,3,Bank_475,Luxembourg
TX0000000236,Russia,1975128.841,Offshore Transfer,1/10/2013 19:00,Person_7648,Luxury Goods,Switzerland,FALSE,Illegal,5,5,Bank_69,Panama
TX0000000237,Singapore,168226.5485,Cash Withdrawal,1/10/2013 20:00,Person_3402,Luxury Goods,Russia,TRUE,Legal,6,6,Bank_177,Bahamas
TX0000000238,Singapore,3809418,Property Purchase,1/10/2013 21:00,Person_5797,Finance,Switzerland,FALSE,Legal,7,5,Bank_69,Switzerland
TX0000000239,Singapore,2370424.803,Cash Withdrawal,1/10/2013 22:00,Person_3896,Arms Trade,South Africa,FALSE,Legal,9,2,Bank_305,Luxembourg
TX0000000240,South Africa,792350.5703,Stocks Transfer,1/10/2013 23:00,Person_2833,Casinos,China,FALSE,Legal,8,9,Bank_172,Cayman Islands
TX0000000241,UK,2105599.223,Cash Withdrawal,1/11/2013 0:00,Person_7580,Casinos,Russia,TRUE,0,9,5,Bank_89,Singapore
TX0000000242,Switzerland,2903289.025,Property Purchase,1/11/2013 1:00,Person_1276,Real Estate,Singapore,FALSE,Illegal,9,6,Bank_247,Bahamas
TX0000000243,China,1441120.58,Offshore Transfer,1/11/2013 2:00,Person_2439,Real Estate,UAE,TRUE,Illegal,6,1,Bank_300,Cayman Islands
TX0000000244,Singapore,1126695.891,Stocks Transfer,1/11/2013 3:00,Person_8887,Arms Trade,Brazil,FALSE,Illegal,7,8,Bank_426,Switzerland
TX0000000245,UAE,416272.1813,Stocks Transfer,1/11/2013 4:00,Person_9647,Oil & Gas,India,FALSE,Legal,2,6,Bank_250,Switzerland
TX0000000246,Russia,404582.4319,Cash Withdrawal,1/11/2013 5:00,Person_2483,Oil & Gas,UAE,FALSE,Illegal,6,4,Bank_395,Cayman Islands
TX0000000247,USA,2015270.881,Stocks Transfer,1/11/2013 6:00,Person_4272,Construction,India,FALSE,Illegal,0,2,Bank_111,Cayman Islands
TX0000000248,Switzerland,1711566.225,Cash Withdrawal,1/11/2013 7:00,Person_7497,Construction,India,TRUE,Illegal,6,7,Bank_483,Cayman Islands
TX0000000249,Singapore,4137598.618,Cryptocurrency,1/11/2013 8:00,Person_8952,Casinos,South Africa,FALSE,Illegal,10,5,Bank_137,Singapore
TX0000000250,Brazil,2523263.898,Cash Withdrawal,1/11/2013 9:00,Person_1195,Finance,Brazil,FALSE,Illegal,9,9,Bank_286,Bahamas
TX0000000251,Russia,4658063.731,Cash Withdrawal,1/11/2013 10:00,Person_4792,Oil & Gas,Switzerland,FALSE,Illegal,3,9,Bank_308,Singapore
TX0000000252,Russia,4743868.325,Cryptocurrency,1/11/2013 11:00,Person_5837,Oil & Gas,Switzerland,FALSE,Legal,8,4,Bank_53,Bahamas
TX0000000253,UAE,1389318.113,Offshore Transfer,1/11/2013 12:00,Person_8545,Casinos,South Africa,FALSE,Legal,10,1,Bank_365,Switzerland
TX0000000254,Brazil,1347744.497,Property Purchase,1/11/2013 13:00,Person_7806,Casinos,UK,FALSE,Illegal,3,8,Bank_63,Luxembourg
TX0000000255,South Africa,1684759.805,Property Purchase,1/11/2013 14:00,Person_5026,Construction,India,FALSE,Illegal,1,5,Bank_259,Singapore
TX0000000256,Brazil,194277.7796,Cryptocurrency,1/11/2013 15:00,Person_8590,Luxury Goods,South Africa,TRUE,Illegal,6,5,Bank_318,Switzerland
TX0000000257,Russia,4201427.202,Cryptocurrency,1/11/2013 16:00,Person_2772,Oil & Gas,South Africa,FALSE,Legal,7,9,Bank_443,
TX0000000258,South Africa,2569784.349,Stocks Transfer,1/11/2013 17:00,Person_1799,Arms Trade,UK,FALSE,Illegal,3,0,Bank_356,Bahamas
TX0000000259,India,1779001.065,Property Purchase,1/11/2013 18:00,Person_5724,Luxury Goods,Singapore,FALSE,Illegal,10,7,Bank_212,Luxembourg
TX0000000260,UAE,3068237.535,Cryptocurrency,1/11/2013 19:00,Person_8660,Oil & Gas,India,TRUE,Legal,1,8,Bank_300,Bahamas
TX0000000261,Switzerland,3293641.595,Property Purchase,1/11/2013 20:00,Person_9034,Finance,China,TRUE,Illegal,4,1,Bank_62,Switzerland
TX0000000262,,2905259.58,,1/11/2013 21:00,Person_861,Casinos,India,FALSE,Illegal,10,5,Bank_233,Cayman Islands
TX0000000263,UAE,3606929.556,Stocks Transfer,1/11/2013 22:00,Person_1900,Construction,Brazil,FALSE,Illegal,7,3,Bank_13,Cayman Islands
TX0000000264,China,3252641.989,Cryptocurrency,1/11/2013 23:00,Person_6143,Arms Trade,Switzerland,FALSE,Illegal,7,9,Bank_33,Luxembourg
TX0000000265,Russia,2549936.816,Cash Withdrawal,1/12/2013 0:00,Person_7606,Finance,South Africa,FALSE,Illegal,8,7,Bank_10,Switzerland
TX0000000266,UAE,1218771.47,Stocks Transfer,1/12/2013 1:00,Person_7364,Oil & Gas,India,TRUE,Legal,8,1,Bank_424,Panama
TX0000000267,Singapore,1670266.181,Property Purchase,1/12/2013 2:00,Person_4914,Arms Trade,South Africa,FALSE,Illegal,7,4,Bank_44,Switzerland
TX0000000268,Russia,2105961.228,Cryptocurrency,1/12/2013 3:00,Person_1610,Finance,Brazil,FALSE,Illegal,6,2,Bank_190,Panama
TX0000000269,UAE,1125364.799,Property Purchase,1/12/2013 4:00,Person_2810,Arms Trade,India,FALSE,Illegal,9,1,Bank_265,Cayman Islands
TX0000000270,UAE,1377471.526,Stocks Transfer,1/12/2013 5:00,Person_4443,Oil & Gas,India,FALSE,Illegal,6,7,Bank_358,Singapore
TX0000000271,Brazil,172604.7739,Cash Withdrawal,1/12/2013 6:00,Person_5176,Oil & Gas,Russia,FALSE,Legal,10,6,Bank_448,Panama
TX0000000272,China,4888814.462,Cryptocurrency,1/12/2013 7:00,Person_7580,Real Estate,USA,FALSE,Legal,5,5,Bank_187,Switzerland
TX0000000273,Brazil,1072816.887,Property Purchase,1/12/2013 8:00,Person_2157,Oil & Gas,Russia,FALSE,Illegal,10,6,Bank_417,Cayman Islands
TX0000000274,Singapore,834690.3424,Cash Withdrawal,1/12/2013 9:00,Person_9067,Construction,Switzerland,FALSE,Illegal,10,4,Bank_250,Cayman Islands
TX0000000275,Switzerland,2047772.079,Cash Withdrawal,1/12/2013 10:00,Person_9389,Construction,Russia,FALSE,Illegal,6,2,Bank_76,Singapore
TX0000000276,USA,4099153.685,Stocks Transfer,1/12/2013 11:00,Person_8843,Construction,India,FALSE,Illegal,6,4,Bank_412,Switzerland
TX0000000277,China,2848474.241,Stocks Transfer,1/12/2013 12:00,Person_2470,,India,FALSE,Illegal,6,2,Bank_80,Luxembourg
TX0000000278,UK,1271674.539,Property Purchase,1/12/2013 13:00,Person_9044,Luxury Goods,India,TRUE,Illegal,8,1,Bank_395,Singapore
TX0000000279,South Africa,2070155.781,Cash Withdrawal,1/12/2013 14:00,Person_1944,Finance,Russia,FALSE,Illegal,9,8,Bank_300,Singapore
TX0000000280,UAE,1102006.456,Offshore Transfer,1/12/2013 15:00,Person_2645,Finance,Singapore,FALSE,Legal,6,2,Bank_257,Switzerland
,South Africa,4455464.456,Stocks Transfer,1/12/2013 16:00,Person_3999,Luxury Goods,China,FALSE,Legal,2,2,Bank_228,Luxembourg
TX0000000282,Switzerland,3682401.22,Cryptocurrency,1/12/2013 17:00,Person_9994,Casinos,India,FALSE,Legal,2,1,Bank_478,Luxembourg
TX0000000283,China,1867602.381,Cryptocurrency,,Person_5120,Construction,India,FALSE,Legal,8,7,Bank_344,Panama
TX0000000284,UAE,3698766.508,Property Purchase,1/12/2013 19:00,Person_5206,Oil & Gas,South Africa,TRUE,Illegal,4,3,Bank_227,Bahamas
TX0000000285,Switzerland,3249808.664,Property Purchase,1/12/2013 20:00,Person_3220,Finance,Switzerland,FALSE,Legal,8,5,Bank_332,Bahamas
TX0000000286,China,4805578.776,Offshore Transfer,1/12/2013 21:00,Person_8772,Real Estate,Russia,TRUE,Illegal,10,8,Bank_212,Switzerland
TX0000000287,South Africa,1499022.842,,1/12/2013 22:00,Person_5226,Casinos,South Africa,FALSE,Illegal,9,1,Bank_242,Switzerland
TX0000000288,USA,2241806.917,Cryptocurrency,1/12/2013 23:00,Person_6699,Real Estate,Russia,TRUE,Illegal,8,8,Bank_62,Luxembourg
TX0000000289,Singapore,1726051.638,Stocks Transfer,1/13/2013 0:00,Person_5597,Casinos,UK,TRUE,Illegal,10,7,Bank_248,Panama
TX0000000290,Brazil,4812704.219,Cryptocurrency,1/13/2013 1:00,Person_7075,Oil & Gas,UAE,FALSE,Illegal,9,0,Bank_299,Switzerland
TX0000000291,China,2806467.181,Property Purchase,1/13/2013 2:00,Person_4070,Real Estate,Switzerland,FALSE,Illegal,7,7,Bank_185,Singapore
TX0000000292,China,3693960.533,Cryptocurrency,1/13/2013 3:00,Person_9452,Real Estate,South Africa,FALSE,Illegal,7,8,Bank_345,Switzerland
TX0000000293,China,4658816.02,Property Purchase,1/13/2013 4:00,Person_2450,Construction,Russia,FALSE,Illegal,6,9,Bank_349,Singapore
TX0000000294,Brazil,4159247.45,Offshore Transfer,1/13/2013 5:00,Person_753,Casinos,UK,TRUE,Legal,5,9,Bank_165,Switzerland
TX0000000295,USA,4210484.389,Offshore Transfer,1/13/2013 6:00,Person_2904,Arms Trade,India,FALSE,Legal,5,0,Bank_443,Panama
TX0000000296,South Africa,4911593.848,Offshore Transfer,1/13/2013 7:00,Person_472,Luxury Goods,Russia,FALSE,Illegal,3,8,Bank_416,Bahamas
TX0000000297,Singapore,402861.3311,Stocks Transfer,1/13/2013 8:00,Person_3999,Arms Trade,USA,FALSE,Legal,8,8,Bank_263,Panama
TX0000000298,South Africa,4641476.857,Stocks Transfer,1/13/2013 9:00,Person_4725,Real Estate,Brazil,FALSE,Illegal,2,4,Bank_341,Bahamas
TX0000000299,Russia,4986603.707,Property Purchase,1/13/2013 10:00,Person_4615,Real Estate,South Africa,FALSE,Illegal,5,2,Bank_450,Cayman Islands
TX0000000300,Singapore,3436484.748,Cash Withdrawal,1/13/2013 11:00,Person_4880,Luxury Goods,Switzerland,FALSE,Illegal,10,9,Bank_121,Panama
TX0000000301,Russia,605321.2218,Property Purchase,1/13/2013 12:00,Person_7285,Luxury Goods,Brazil,FALSE,Illegal,10,1,Bank_384,Switzerland
TX0000000302,South Africa,3897104.239,Cryptocurrency,1/13/2013 13:00,Person_2601,Oil & Gas,South Africa,FALSE,Legal,9,2,Bank_449,Panama
TX0000000303,China,3491347.77,Stocks Transfer,1/13/2013 14:00,Person_4427,Casinos,Brazil,FALSE,Illegal,4,5,Bank_275,Bahamas
TX0000000304,Russia,649585.7215,Cryptocurrency,1/13/2013 15:00,Person_9719,Arms Trade,South Africa,TRUE,Illegal,5,8,Bank_381,Panama
TX0000000305,India,1733043.619,Stocks Transfer,1/13/2013 16:00,Person_817,Construction,India,FALSE,Illegal,8,3,Bank_261,Cayman Islands
,China,3741228.364,Cash Withdrawal,1/13/2013 17:00,Person_4498,Construction,Russia,FALSE,Illegal,10,7,Bank_171,Singapore
TX0000000307,UAE,2575876.206,Cash Withdrawal,1/13/2013 18:00,Person_3872,Construction,Brazil,FALSE,Legal,1,5,Bank_242,Panama
TX0000000308,South Africa,2307210.722,Offshore Transfer,1/13/2013 19:00,,Real Estate,USA,TRUE,Illegal,5,5,Bank_430,Luxembourg
TX0000000309,UAE,1151041.66,Cryptocurrency,1/13/2013 20:00,Person_33,Construction,Russia,FALSE,Illegal,10,5,Bank_346,Luxembourg
TX0000000310,South Africa,1133099.573,Offshore Transfer,1/13/2013 21:00,Person_1935,Luxury Goods,Switzerland,FALSE,Illegal,5,4,Bank_236,Panama
TX0000000311,Singapore,,Cash Withdrawal,1/13/2013 22:00,Person_1561,Luxury Goods,India,FALSE,Illegal,6,7,Bank_100,Luxembourg
TX0000000312,Switzerland,2918340.795,Offshore Transfer,1/13/2013 23:00,Person_5404,Construction,USA,FALSE,Legal,10,2,Bank_325,Cayman Islands
TX0000000313,UK,2866106.631,Property Purchase,1/14/2013 0:00,Person_9368,Luxury Goods,UK,FALSE,Legal,1,3,Bank_331,Bahamas
TX0000000314,Russia,1610843.737,Cryptocurrency,1/14/2013 1:00,Person_116,Construction,Singapore,FALSE,Illegal,6,4,Bank_315,Cayman Islands
TX0000000315,Russia,1823857.345,Offshore Transfer,1/14/2013 2:00,Person_5358,Arms Trade,Singapore,FALSE,Illegal,8,7,Bank_456,Panama
TX0000000316,Russia,4196377.562,Offshore Transfer,1/14/2013 3:00,Person_1321,Oil & Gas,UAE,FALSE,Legal,8,0,Bank_292,Luxembourg
TX0000000317,Switzerland,3180256.256,Offshore Transfer,1/14/2013 4:00,Person_4229,Arms Trade,India,FALSE,Illegal,3,5,Bank_481,Panama
TX0000000318,Russia,2299021.981,Property Purchase,1/14/2013 5:00,Person_8007,Construction,Singapore,FALSE,Illegal,7,5,Bank_462,Switzerland
,USA,1996672.259,Property Purchase,1/14/2013 6:00,Person_4007,Real Estate,UAE,FALSE,Illegal,9,1,Bank_383,Panama
TX0000000320,South Africa,3503164.439,Cash Withdrawal,1/14/2013 7:00,Person_9288,Finance,Russia,TRUE,Illegal,1,6,Bank_313,Singapore
TX0000000321,Brazil,3715655.396,,1/14/2013 8:00,Person_6632,Construction,China,TRUE,Illegal,6,0,Bank_172,Switzerland
TX0000000322,Switzerland,2508414.751,Property Purchase,1/14/2013 9:00,Person_7919,Oil & Gas,UAE,FALSE,Illegal,6,4,Bank_92,Bahamas
TX0000000323,Singapore,4264586.282,Cryptocurrency,1/14/2013 10:00,Person_2609,Construction,China,FALSE,Illegal,7,7,Bank_432,Singapore
TX0000000324,China,3658088.3,Property Purchase,1/14/2013 11:00,Person_7987,Casinos,USA,FALSE,Illegal,4,0,Bank_319,Panama
TX0000000325,Russia,1729445.539,Stocks Transfer,1/14/2013 12:00,Person_1879,Finance,UK,FALSE,Illegal,8,0,Bank_225,Luxembourg
TX0000000326,UK,75909.0616,Property Purchase,1/14/2013 13:00,Person_1418,Luxury Goods,China,FALSE,Illegal,2,6,Bank_379,Cayman Islands
TX0000000327,Brazil,4700775.887,Property Purchase,1/14/2013 14:00,Person_2609,Finance,Russia,FALSE,Legal,5,5,Bank_299,Cayman Islands
TX0000000328,USA,1932492.246,Cryptocurrency,,Person_4182,Luxury Goods,Switzerland,TRUE,Illegal,9,4,Bank_111,Bahamas
TX0000000329,USA,1157002.195,Cryptocurrency,1/14/2013 16:00,Person_8910,Arms Trade,India,FALSE,Illegal,8,0,Bank_229,Panama
TX0000000330,,853854.2577,Offshore Transfer,1/14/2013 17:00,Person_1966,Luxury Goods,UAE,FALSE,Legal,3,5,Bank_405,Luxembourg
TX0000000331,India,1829761.998,Cryptocurrency,1/14/2013 18:00,Person_5164,Oil & Gas,Switzerland,FALSE,,1,7,Bank_46,Luxembourg
TX0000000332,UAE,1002535.08,Cash Withdrawal,1/14/2013 19:00,Person_122,Oil & Gas,UK,FALSE,Illegal,1,4,Bank_248,Singapore
TX0000000333,UK,1384942.664,Cryptocurrency,1/14/2013 20:00,Person_7272,Construction,Switzerland,FALSE,Illegal,2,2,Bank_450,Panama
TX0000000334,Switzerland,3712319.949,Stocks Transfer,1/14/2013 21:00,Person_5449,Casinos,South Africa,FALSE,Legal,3,6,Bank_17,Luxembourg
TX0000000335,Russia,3548404.69,Stocks Transfer,1/14/2013 22:00,Person_9226,Construction,China,FALSE,Legal,5,9,Bank_95,Singapore
TX0000000336,UAE,1182828.792,Stocks Transfer,1/14/2013 23:00,Person_1690,Luxury Goods,India,FALSE,Legal,7,2,Bank_56,Switzerland
TX0000000337,South Africa,1177905.269,Property Purchase,1/15/2013 0:00,Person_6618,Construction,Switzerland,FALSE,Illegal,9,1,Bank_487,Bahamas
TX0000000338,Russia,1883135.801,Cash Withdrawal,1/15/2013 1:00,Person_454,Construction,UAE,FALSE,Illegal,9,2,Bank_361,Luxembourg
TX0000000339,Russia,2418690.8,Property Purchase,1/15/2013 2:00,Person_7319,Real Estate,UAE,FALSE,Illegal,2,3,Bank_184,Panama
TX0000000340,UK,4679761.287,Property Purchase,1/15/2013 3:00,Person_2617,Real Estate,South Africa,TRUE,Legal,4,3,Bank_373,Switzerland
TX0000000341,USA,1772404.418,Stocks Transfer,1/15/2013 4:00,Person_4635,Real Estate,Brazil,FALSE,Legal,6,5,Bank_58,Cayman Islands
TX0000000342,India,664473.8041,Offshore Transfer,1/15/2013 5:00,Person_9789,Casinos,Brazil,FALSE,Illegal,9,5,Bank_441,Panama
TX0000000343,Switzerland,4667805.656,Offshore Transfer,1/15/2013 6:00,Person_5355,Oil & Gas,USA,FALSE,Illegal,1,9,Bank_322,Bahamas
